case_id,calculated_state,sampled_speed_kmh,sampled_target_distance_m,sampled_mu,sampled_actuator_delay_s
ROB-01_SAFE_DRY,SAFE,19.7984081039416,25.7785486011294,0.752559240863326,0.190935727937168
ROB-01_SAFE_DRY,SAFE,19.9452316777046,26.7338921875022,0.802862874199338,0.162770806676211
ROB-01_SAFE_DRY,SAFE,20.0101731632014,24.6483317128788,0.738654352014448,0.169933486262964
ROB-01_SAFE_DRY,SAFE,19.2903123867823,25.5458929758357,0.780489732398038,0.108041393912466
ROB-01_SAFE_DRY,SAFE,18.6692630198903,23.4904969891692,0.689294903328935,0.22326757486432
ROB-01_SAFE_DRY,SAFE,21.2473298395113,23.7995963301533,0.829089722430624,0.205145657132442
ROB-01_SAFE_DRY,SAFE,19.8337944544382,24.8895838266526,0.761877765487656,0.217338075748139
ROB-01_SAFE_DRY,SAFE,20.0656248969778,26.1451745630582,0.765047949986355,0.316666479762289
ROB-01_SAFE_DRY,SAFE,19.0826021119828,24.9940926588632,0.716608584616172,0.317005109626143
ROB-01_SAFE_DRY,SAFE,19.9807177388984,24.9784484047199,0.707550895902821,0.279104164249431
ROB-01_SAFE_DRY,SAFE,18.7261186825965,24.6807442826054,0.74691394392314,0.167822305773111
ROB-01_SAFE_DRY,SAFE,19.6574675036344,24.5858475913151,0.809767046552095,0.203705615891358
ROB-01_SAFE_DRY,SAFE,21.7477145032258,25.7680396244692,0.741488812710814,0.132078066685624
ROB-01_SAFE_DRY,SAFE,21.3226115815642,25.881765252525,0.763499910326417,0.220012662040175
ROB-01_SAFE_DRY,SAFE,21.2123461882655,24.9177201171837,0.664445021321398,0.172506718045625
ROB-01_SAFE_DRY,SAFE,20.0709263707015,24.0920323037684,0.737471116444554,0.226271927599343
ROB-01_SAFE_DRY,SAFE,19.3663690869771,25.8953144669088,0.76866571849087,0.245671915857164
ROB-01_SAFE_DRY,SAFE,18.0302498183046,24.0008654965023,0.836496517906937,0.162023119995919
ROB-01_SAFE_DRY,SAFE,21.4701633578722,23.5476546612259,0.680215406609904,0.174697010846033
ROB-01_SAFE_DRY,SAFE,19.7452151657342,26.0098906963935,0.686394769381381,0.188222312889548
ROB-01_SAFE_DRY,SAFE,18.6829164693045,24.4091966613601,0.751800019185313,0.157091733902742
ROB-01_SAFE_DRY,SAFE,19.855605559307,23.9063986688436,0.734071146122731,0.116504427177296
ROB-01_SAFE_DRY,SAFE,19.9958643826611,24.2770579515089,0.709686405107015,0.243300147249396
ROB-01_SAFE_DRY,SAFE,19.4471139270146,26.0033852744193,0.731394299664673,0.223989858532874
ROB-01_SAFE_DRY,SAFE,20.1752252903044,25.9094358499075,0.800503270179959,0.236643196316016
ROB-01_SAFE_DRY,SAFE,19.2361475223839,24.8457193530964,0.726058129105592,0.265028959389222
ROB-01_SAFE_DRY,SAFE,20.4935626793721,25.2725540018717,0.751189472614661,0.172289442473128
ROB-01_SAFE_DRY,SAFE,19.8105193656633,25.5911639550946,0.711005052318573,0.161955810212595
ROB-01_SAFE_DRY,SAFE,18.4029852358234,24.8643847564169,0.725225298345053,0.196924573268651
ROB-01_SAFE_DRY,SAFE,20.0230742265625,25.8809748408586,0.657570479483173,0.200652227842073
ROB-01_SAFE_DRY,SAFE,19.3493665711893,24.1299249111093,0.772137894544688,0.163022396259287
ROB-01_SAFE_DRY,SAFE,20.0578303106948,25.3013442192484,0.687785001143945,0.223065231961143
ROB-01_SAFE_DRY,SAFE,20.4123107801733,26.3992848232038,0.710276769929586,0.212281948860993
ROB-01_SAFE_DRY,SAFE,19.5719581911631,25.8882988770602,0.718381378343442,0.234711407693538
ROB-01_SAFE_DRY,SAFE,19.2147338181091,25.4465138080542,0.760933627593994,0.259457865220507
ROB-01_SAFE_DRY,SAFE,19.7671427275795,23.2707392656272,0.740865594433338,0.146972976780471
ROB-01_SAFE_DRY,SAFE,20.3264269024287,22.8863425370115,0.787925249108267,0.205273355513604
ROB-01_SAFE_DRY,SAFE,19.3787064617673,25.857482663197,0.719183404133529,0.195088848627792
ROB-01_SAFE_DRY,SAFE,22.2385244044302,25.083515859956,0.780739705163905,0.185166207759091
ROB-01_SAFE_DRY,SAFE,19.8462460863285,25.1143983451782,0.797735742410841,0.224612628438931
ROB-01_SAFE_DRY,SAFE,19.4288649545974,24.2733718235754,0.754657737734762,0.155555275644239
ROB-01_SAFE_DRY,SAFE,20.072593009483,25.4528803582678,0.681023626141742,0.179120484781496
ROB-01_SAFE_DRY,SAFE,19.7417899409484,24.7060230581992,0.744166255799711,0.242964572919589
ROB-01_SAFE_DRY,SAFE,19.7041998605537,24.8803550548691,0.687292566599508,0.234629736401224
ROB-01_SAFE_DRY,SAFE,19.5389594143141,25.6411966390929,0.707063938155863,0.154876027213835
ROB-01_SAFE_DRY,SAFE,20.8400996545678,25.0640681714468,0.761075893852341,0.180459618474243
ROB-01_SAFE_DRY,SAFE,20.9548633529436,25.312673106999,0.768635308907236,0.259192748743011
ROB-01_SAFE_DRY,SAFE,19.8003171650128,24.6952895374293,0.827294838896585,0.168862419354248
ROB-01_SAFE_DRY,SAFE,20.1264503225041,25.0120451029093,0.733386480005677,0.17398633290641
ROB-01_SAFE_DRY,SAFE,19.5828252925968,24.4694457109594,0.769199402272441,0.0944724088036963
ROB-01_SAFE_DRY,SAFE,22.5788543040925,25.0642212927818,0.788841675205931,0.164873168254462
ROB-01_SAFE_DRY,SAFE,19.2165540304352,26.5516008026195,0.773466505588661,0.178319158000585
ROB-01_SAFE_DRY,SAFE,20.1509620948227,25.3418046515804,0.727884473538185,0.206369148596754
ROB-01_SAFE_DRY,SAFE,20.3394847811575,24.8883596969026,0.702943591460975,0.191428695000347
ROB-01_SAFE_DRY,SAFE,20.0411689183946,25.282652844982,0.787314031165919,0.225681808224015
ROB-01_SAFE_DRY,SAFE,21.5544808529246,25.7879114902718,0.77908962921132,0.20300181125648
ROB-01_SAFE_DRY,SAFE,18.9830115490196,24.3457723495137,0.774050061185652,0.138733624400968
ROB-01_SAFE_DRY,SAFE,20.2178975266426,24.5485391903901,0.760646135716724,0.214468754055932
ROB-01_SAFE_DRY,SAFE,19.2550555406159,23.431240766801,0.792327939363824,0.224560402709175
ROB-01_SAFE_DRY,SAFE,19.5709612703294,25.0903346529521,0.827311974514585,0.199074959142185
ROB-01_SAFE_DRY,SAFE,20.839841436169,24.6352486516283,0.7221944022016,0.226368353411814
ROB-01_SAFE_DRY,SAFE,20.8269381228265,24.8951029832741,0.692783507677221,0.20125018460642
ROB-01_SAFE_DRY,SAFE,19.8467479804461,24.9039283320383,0.771724942385,0.219655175534401
ROB-01_SAFE_DRY,SAFE,20.5326906803564,25.6306052880662,0.793884080837788,0.210120475020513
ROB-01_SAFE_DRY,SAFE,20.8816614993868,24.897512619724,0.732700609896694,0.129839379143155
ROB-01_SAFE_DRY,SAFE,21.5136890986509,24.6756845524226,0.761609057139691,0.241250819383574
ROB-01_SAFE_DRY,SAFE,20.9517174838444,26.1073040284682,0.744045244958061,0.151898607329674
ROB-01_SAFE_DRY,SAFE,19.4503986346658,24.3231531283045,0.78453445163958,0.240612426448248
ROB-01_SAFE_DRY,SAFE,20.4626184542022,24.3239530645699,0.772939660479279,0.209094640952532
ROB-01_SAFE_DRY,SAFE,19.8210401536251,24.5411221364527,0.803987574243638,0.258352073311577
ROB-01_SAFE_DRY,SAFE,22.1668628606098,25.4974953560333,0.806987192393357,0.166189621754859
ROB-01_SAFE_DRY,SAFE,20.711895198207,24.3623665996687,0.791263146507626,0.189949790118855
ROB-01_SAFE_DRY,SAFE,21.9922623999937,25.1891167580339,0.727590886091222,0.140877257654189
ROB-01_SAFE_DRY,SAFE,20.192371739627,25.4755697241901,0.746117633793001,0.246071764818302
ROB-01_SAFE_DRY,SAFE,19.5758722688627,26.2514361379073,0.748967450167077,0.215751863179733
ROB-01_SAFE_DRY,SAFE,18.5017295923432,25.0139842746763,0.714955840797043,0.171918940544868
ROB-01_SAFE_DRY,SAFE,19.2239710823874,24.1792999243779,0.792491251110327,0.195286069177436
ROB-01_SAFE_DRY,SAFE,20.1268746689693,24.491250834667,0.754785013920038,0.251775285586926
ROB-01_SAFE_DRY,SAFE,18.9264288091487,24.8228698276616,0.794835941657896,0.161748124882147
ROB-01_SAFE_DRY,SAFE,19.7765477587806,25.2022015512907,0.774913542142082,0.272859830755501
ROB-01_SAFE_DRY,SAFE,18.9143462810042,24.9245716800264,0.753909587199646,0.262083271444598
ROB-01_SAFE_DRY,SAFE,20.1020561784466,24.0069008048444,0.762944106092486,0.252726873282254
ROB-01_SAFE_DRY,SAFE,19.8104835430539,24.9853729797932,0.701090362740581,0.248403144076871
ROB-01_SAFE_DRY,SAFE,19.8795042945309,24.6259106498874,0.703900519905147,0.153253996808854
ROB-01_SAFE_DRY,SAFE,18.9128174095052,25.3330187356662,0.744882059314653,0.142755284991416
ROB-01_SAFE_DRY,SAFE,20.1616031855825,23.9351918077521,0.79932925005376,0.174545020238596
ROB-01_SAFE_DRY,SAFE,19.3848264334765,25.0929954354322,0.703331403610245,0.215738713477105
ROB-01_SAFE_DRY,SAFE,20.8763818800631,25.3074376801559,0.78929544159818,0.20614483877076
ROB-01_SAFE_DRY,SAFE,19.4078736471056,24.5951978958519,0.760468021067329,0.269066933235188
ROB-01_SAFE_DRY,SAFE,21.4824548099003,24.5545084800802,0.796127618431656,0.19637767256035
ROB-01_SAFE_DRY,SAFE,19.6010485317255,26.0606040239164,0.717656685356238,0.201395057285774
ROB-01_SAFE_DRY,SAFE,19.4501224827578,24.1007388106085,0.80975699780453,0.183696828893636
ROB-01_SAFE_DRY,SAFE,19.0816596236729,24.8962660882338,0.740785418146731,0.179632183568444
ROB-01_SAFE_DRY,SAFE,20.6974951457289,24.3712037528927,0.792524674432376,0.207922786665395
ROB-01_SAFE_DRY,SAFE,19.3818685087513,24.1222909828621,0.800860814317285,0.184812809786792
ROB-01_SAFE_DRY,SAFE,20.0985695837015,23.7809123369596,0.746848735046586,0.190765798667061
ROB-01_SAFE_DRY,SAFE,20.3911821769726,25.061922477427,0.739063328781289,0.254836326315395
ROB-01_SAFE_DRY,SAFE,20.6646305270041,25.0244751729163,0.726702453373152,0.185867294764681
ROB-01_SAFE_DRY,SAFE,20.5728360244377,23.8163814853727,0.818958019295239,0.221958403677941
ROB-01_SAFE_DRY,SAFE,19.5083684936031,23.7372143283444,0.771701645439686,0.188765889870528
ROB-01_SAFE_DRY,SAFE,20.6950559173648,24.1118356973519,0.796402873182789,0.226452314168609
ROB-01_SAFE_DRY,SAFE,18.8330528208074,24.1039066472836,0.714277951924463,0.245255633509062
ROB-01_SAFE_DRY,SAFE,19.9641376417114,25.6735852616755,0.736156990895638,0.283144039476494
ROB-01_SAFE_DRY,SAFE,23.0673894130447,25.5189472462723,0.728066983180967,0.185354406947139
ROB-01_SAFE_DRY,SAFE,20.5789934731006,25.3471273664253,0.767535161358686,0.123880452451217
ROB-01_SAFE_DRY,SAFE,22.3006365732825,25.2808430924958,0.704782934499819,0.172885924639421
ROB-01_SAFE_DRY,SAFE,20.1911334328692,24.6055653957881,0.735926961452791,0.175249319401018
ROB-01_SAFE_DRY,SAFE,19.3657358287299,25.0081943330307,0.73046935078528,0.248705680533251
ROB-01_SAFE_DRY,SAFE,19.4391055513727,26.2479046402247,0.730640939693366,0.223230470869675
ROB-01_SAFE_DRY,SAFE,21.6967792374122,24.2077176959401,0.714517491730406,0.200973809742171
ROB-01_SAFE_DRY,SAFE,20.8584526289037,25.8939294035777,0.718022979138761,0.217024079961721
ROB-01_SAFE_DRY,SAFE,20.2820536426154,23.8045373011738,0.794206061838703,0.150940718461177
ROB-01_SAFE_DRY,SAFE,19.5385662270685,25.9974374144741,0.718570185677659,0.132054053347318
ROB-01_SAFE_DRY,SAFE,20.8026795216227,24.3270454031836,0.761056761480501,0.219803293694147
ROB-01_SAFE_DRY,SAFE,20.2815461663745,24.8791670948493,0.70787317102754,0.191363632630011
ROB-01_SAFE_DRY,SAFE,19.2530705176326,25.0952132156121,0.719056724877904,0.261216433477852
ROB-01_SAFE_DRY,SAFE,19.694619583799,24.9993645161412,0.725006226122682,0.170835910314898
ROB-01_SAFE_DRY,SAFE,20.2043266429786,24.1706807943225,0.768787276996125,0.17626567665857
ROB-01_SAFE_DRY,SAFE,17.5322046278756,24.8516168956393,0.79112499136974,0.20093064773602
ROB-01_SAFE_DRY,SAFE,18.3090382960299,25.5806221807025,0.777696233774268,0.177697332925119
ROB-01_SAFE_DRY,SAFE,21.5384516056156,25.4615676167724,0.738290688560112,0.204872184342218
ROB-01_SAFE_DRY,SAFE,20.827816825123,25.1222289391163,0.660743380650227,0.193141379268038
ROB-01_SAFE_DRY,SAFE,20.723858046945,24.7694133409716,0.75458997041505,0.159460524427976
ROB-01_SAFE_DRY,SAFE,20.7135839101123,24.8546531075699,0.770177302520271,0.264006708201
ROB-01_SAFE_DRY,SAFE,19.0354870590862,25.4789445652492,0.72940025616209,0.176881923069219
ROB-01_SAFE_DRY,SAFE,23.323592082028,25.0907986798533,0.783810475476429,0.151531165216266
ROB-01_SAFE_DRY,SAFE,18.8268779743912,24.9906857511484,0.693396445507795,0.17316238989095
ROB-01_SAFE_DRY,SAFE,18.1878702101168,24.4922333914362,0.727001690671696,0.169963597924891
ROB-01_SAFE_DRY,SAFE,21.4399032135868,24.7908109402976,0.756416140210445,0.221184944007687
ROB-01_SAFE_DRY,SAFE,19.4095709734898,24.1079555223606,0.757905945953534,0.223458436345696
ROB-01_SAFE_DRY,SAFE,19.4565091868877,24.3512940658932,0.797563918446905,0.212702970186151
ROB-01_SAFE_DRY,SAFE,19.3196626617233,24.4216705899157,0.774977235336828,0.176289109591877
ROB-01_SAFE_DRY,SAFE,19.1689618970218,24.5544703362507,0.774415968518784,0.205204691226506
ROB-01_SAFE_DRY,SAFE,19.9206107291213,26.4399588685314,0.680856871662472,0.157454801558171
ROB-01_SAFE_DRY,SAFE,19.8256464354761,24.1598887199087,0.794275875418154,0.180353923380879
ROB-01_SAFE_DRY,SAFE,20.9987881218407,25.2222341249882,0.767713580657625,0.239444379240082
ROB-01_SAFE_DRY,SAFE,21.1662847743344,25.6433755253069,0.730844874394251,0.189667176148424
ROB-01_SAFE_DRY,SAFE,18.0048108926408,24.7262917906256,0.70147653402721,0.275262338859762
ROB-01_SAFE_DRY,SAFE,18.0890386897758,24.220411927066,0.753696616321016,0.191779342779735
ROB-01_SAFE_DRY,SAFE,20.7407601837727,24.3480362392742,0.750707889929562,0.143380487743486
ROB-01_SAFE_DRY,SAFE,20.3854424087308,25.5759270198074,0.776917055665986,0.187184382573237
ROB-01_SAFE_DRY,SAFE,19.7335162177326,27.0067897488526,0.763443328747454,0.231491705992278
ROB-01_SAFE_DRY,SAFE,19.1543775526736,24.4229625040393,0.823058378601206,0.176122609932405
ROB-01_SAFE_DRY,SAFE,21.3074622376255,24.2459887063896,0.752988579875867,0.185037317328023
ROB-01_SAFE_DRY,SAFE,20.3861299307242,25.0653661033923,0.772662397293575,0.225325201723984
ROB-01_SAFE_DRY,SAFE,19.4490307586775,25.7778189781288,0.731667231618509,0.253659318488681
ROB-01_SAFE_DRY,SAFE,19.5987332569613,24.9087051812076,0.766087592104758,0.163679708436061
ROB-01_SAFE_DRY,SAFE,18.5918160824736,25.1561930495348,0.781402436024462,0.173848856593239
ROB-01_SAFE_DRY,SAFE,20.63834158043,25.7552969478747,0.803036753812473,0.232972799369417
ROB-01_SAFE_DRY,SAFE,20.1385448797103,25.7368912209378,0.788735925322758,0.24988013891331
ROB-01_SAFE_DRY,SAFE,20.3706159692078,24.6949052983865,0.820783009477368,0.24253729256096
ROB-01_SAFE_DRY,SAFE,18.5472778831674,24.9767320582665,0.797331357035567,0.203959098470118
ROB-01_SAFE_DRY,SAFE,19.1203593880444,24.5914669633593,0.716135826439927,0.154820483716362
ROB-01_SAFE_DRY,SAFE,20.6927366894099,25.3415145498548,0.779829763682679,0.187619549400546
ROB-01_SAFE_DRY,SAFE,19.1139072518057,25.2833230750864,0.687914367603015,0.221048650677926
ROB-01_SAFE_DRY,SAFE,20.3002145366098,25.2344540267812,0.757257677103996,0.169744295647836
ROB-01_SAFE_DRY,SAFE,19.5979249155945,25.4071518706071,0.752550441588934,0.140912982160318
ROB-01_SAFE_DRY,SAFE,19.5025537651986,26.2693459611263,0.799610858949514,0.0841265895692071
ROB-01_SAFE_DRY,SAFE,18.9139297875283,24.5572856361651,0.717764474850263,0.143092253224806
ROB-01_SAFE_DRY,SAFE,19.5153849816425,25.452527344546,0.819098509086458,0.140762919179926
ROB-01_SAFE_DRY,SAFE,18.1662617385628,26.2365855509839,0.773631993767312,0.221325497991344
ROB-01_SAFE_DRY,SAFE,19.0970815767476,24.6420614850113,0.667508636167434,0.305500368071165
ROB-01_SAFE_DRY,SAFE,17.9434206001034,24.1895803245773,0.724254295442227,0.185917202850793
ROB-01_SAFE_DRY,SAFE,18.4147199258399,25.0529016087393,0.728987198481346,0.190082900226388
ROB-01_SAFE_DRY,SAFE,20.2568384976702,25.0758886911634,0.735599251033116,0.175206546940856
ROB-01_SAFE_DRY,SAFE,20.9257115078243,25.775530258244,0.834374662128406,0.159572789229866
ROB-01_SAFE_DRY,SAFE,21.2689144788165,26.2482910505984,0.765771108534764,0.14668216730129
ROB-01_SAFE_DRY,SAFE,21.1471066944262,25.1202059030702,0.762152755562917,0.117626986107554
ROB-01_SAFE_DRY,SAFE,21.8981293363828,25.0491751888357,0.703706548131752,0.21892256085985
ROB-01_SAFE_DRY,SAFE,18.8110257483766,25.527692109789,0.683544978278071,0.180714089937954
ROB-01_SAFE_DRY,SAFE,19.6669713578311,25.7939072014495,0.755069858096704,0.165563812201894
ROB-01_SAFE_DRY,SAFE,19.705049982057,24.0982148939141,0.746488426976043,0.187510302393936
ROB-01_SAFE_DRY,SAFE,19.5107842215294,25.3964118394497,0.786958630314188,0.179100470783022
ROB-01_SAFE_DRY,SAFE,21.60108356417,24.4135398353004,0.67051886949196,0.140563852300572
ROB-01_SAFE_DRY,SAFE,19.3699702754411,25.4962517764325,0.710910511065565,0.230350877803023
ROB-01_SAFE_DRY,SAFE,18.4315116618606,25.1539593610774,0.729707052970982,0.260807029256613
ROB-01_SAFE_DRY,SAFE,19.5788123691118,24.6785015706267,0.718206241999252,0.253778701252766
ROB-01_SAFE_DRY,SAFE,19.7297853804525,25.1318222503078,0.800141671437849,0.188639442565034
ROB-01_SAFE_DRY,SAFE,20.3602272129219,25.0501094040633,0.751577737961154,0.235635553407655
